venue_id,venue_name,current_monday,current_tuesday,current_wednesday,current_thursday,current_friday,current_saturday,current_sunday,last_year_monday,last_year_tuesday,last_year_wednesday,last_year_thursday,last_year_friday,last_year_saturday,last_year_sunday,current_week_total,last_year_week_total,monday_change,tuesday_change,wednesday_change,thursday_change,friday_change,saturday_change,sunday_change,week_change,week_number,year,personnel_expense_ratio,estimated_profit,debit_variation,debit_variation_previous,debit_variation_variation,holiday_name,holiday_flag
1,PAMPLONA,1043.6,1000.25,749.5,482.83,1809.16,2215.4,2243.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9543.89,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,34,2024,0.0,9543.89,,,,,False
2,BILBAO,468.75,1204.75,855.5,893.0,1550.25,1454.7,969.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.08,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,34,2024,0.0,7396.08,,,,,False
3,BURGOS,0.0,380.65,944.5,820.75,1339.95,861.65,866.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5214.2,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,34,2024,0.0,5214.2,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2024,0.0,0.0,,,,,False
5,VITORIA,36.0,461.75,573.7,518.0,584.58,1066.0,1115.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355.58,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,34,2024,0.0,4355.58,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2024,0.0,0.0,,,,,False
1,PAMPLONA,728.3,1209.35,1657.25,1933.0,1745.7,3143.7,2225.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12643.05,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,2024,0.0,12643.05,,,,,False
2,BILBAO,873.65,1082.05,965.75,1218.75,1272.25,2310.75,925.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8648.95,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,2024,0.0,8648.95,,,,,False
3,BURGOS,0.0,354.7,442.0,895.05,1802.25,1118.7,796.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5409.2,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,2024,0.0,5409.2,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,451.25,850.2,612.75,927.75,1237.95,1561.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5641.65,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,2024,0.0,5641.65,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2024,0.0,0.0,,,,,False
1,PAMPLONA,757.0,1234.6,1253.0,833.6,1825.24,1215.25,1055.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8173.94,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,2024,0.0,8173.94,,,,,False
2,BILBAO,1008.98,709.35,692.45,472.2,1591.05,1806.2,1091.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7371.78,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,2024,0.0,7371.78,,,,,False
3,BURGOS,0.0,559.2,638.5,610.0,1360.0,1995.55,1016.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6180.03,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,2024,0.0,6180.03,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,298.6,241.5,761.0,1745.2,1493.7,1092.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5632.75,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,2024,0.0,5632.75,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,2024,0.0,0.0,,,,,False
1,PAMPLONA,349.25,938.6,798.0,831.5,2453.2,1931.9,1394.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8697.1,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,2024,0.0,8697.1,,,,,False
2,BILBAO,485.5,443.75,571.35,698.5,1137.1,1172.7,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5438.9,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,2024,0.0,5438.9,,,,,False
3,BURGOS,0.0,739.1,578.5,223.75,995.05,1020.75,851.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.4,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,2024,0.0,4408.4,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,232.5,246.25,595.95,1142.5,1485.5,730.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4432.9,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37,2024,0.0,4432.9,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2024,0.0,0.0,,,,,False
1,PAMPLONA,774.5,1344.8,907.45,838.8,2917.0,2046.2,1266.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10095.05,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38,2024,0.0,10095.05,,,,,False
2,BILBAO,374.5,491.6,485.9,394.75,1347.05,1496.25,823.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5413.3,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38,2024,0.0,5413.3,,,,,False
3,BURGOS,0.0,354.0,368.35,720.0,1281.3,1292.5,711.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4727.25,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38,2024,0.0,4727.25,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,198.5,403.1,427.75,1626.88,1831.4,922.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5410.38,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38,2024,0.0,5410.38,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,2024,0.0,0.0,,,,,False
1,PAMPLONA,1562.9,585.3,646.25,941.7,2056.4,2214.65,1915.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9922.25,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,2024,0.0,9922.25,,,,,False
2,BILBAO,637.83,412.75,459.75,599.85,1231.9,1274.05,1367.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5983.88,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,2024,0.0,5983.88,,,,,False
3,BURGOS,0.0,533.5,533.0,442.35,1382.4,1931.65,906.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5729.25,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,2024,0.0,5729.25,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,398.5,252.75,242.0,792.6,2063.4,923.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4672.4,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,2024,0.0,4672.4,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2024,0.0,0.0,,,,,False
1,PAMPLONA,550.3,706.6,1080.05,944.15,1994.85,1800.75,1484.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8560.95,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,2024,0.0,8560.95,,,,,False
2,BILBAO,245.75,515.7,402.5,420.25,1376.55,2460.3,1241.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6662.75,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,2024,0.0,6662.75,,,,,False
3,BURGOS,0.0,384.25,455.5,517.75,1547.75,1683.5,792.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5381.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,2024,0.0,5381.0,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,174.0,215.85,478.25,1276.1,1570.2,546.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4260.65,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,2024,0.0,4260.65,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2024,0.0,0.0,,,,,False
1,PAMPLONA,485.6,563.7,470.15,508.0,2101.1,2781.11,1249.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8158.91,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41,2024,0.0,8158.91,,,,National Day,True
2,BILBAO,258.95,220.0,288.15,800.25,1749.35,1443.25,1053.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5813.7,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41,2024,0.0,5813.7,,,,National Day,True
3,BURGOS,0.0,24.5,380.75,582.35,1242.75,2214.75,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5096.1,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41,2024,0.0,5096.1,,,,National Day,True
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2024,0.0,0.0,,,,National Day,True
5,VITORIA,48.0,392.0,341.75,213.0,1529.0,1903.25,1330.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5757.45,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41,2024,0.0,5757.45,,,,National Day,True
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2024,0.0,0.0,,,,National Day,True
1,PAMPLONA,683.35,604.15,1602.6,628.5,2128.9,2622.3,1663.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9932.95,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,2024,0.0,9932.95,,,,,False
2,BILBAO,406.95,104.75,496.75,843.25,1363.7,2541.6,717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6474.5,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,2024,0.0,6474.5,,,,,False
3,BURGOS,0.0,698.45,264.0,420.25,1193.0,1833.85,634.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5043.8,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,2024,0.0,5043.8,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,151.25,344.0,191.25,1307.4,2043.45,742.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4780.2,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,2024,0.0,4780.2,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,2024,0.0,0.0,,,,,False
1,PAMPLONA,488.25,617.83,1080.5,867.45,2357.15,2446.0,1813.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9671.13,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43,2024,0.0,9671.13,,,,,False
2,BILBAO,152.25,279.15,102.0,892.0,1606.73,1593.4,784.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5410.03,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43,2024,0.0,5410.03,,,,,False
3,BURGOS,0.0,315.0,518.75,575.85,1066.25,1238.6,642.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.95,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43,2024,0.0,4356.95,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,240.5,246.0,371.5,794.45,1372.65,930.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3955.6,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43,2024,0.0,3955.6,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2024,0.0,0.0,,,,,False
1,PAMPLONA,516.8,483.5,544.75,2214.91,3046.48,3043.75,1850.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11700.94,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,44,2024,0.0,11700.94,,,,All Saints' Day,True
2,BILBAO,215.75,125.75,331.5,1319.25,1047.5,1760.75,597.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5398.4,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,44,2024,0.0,5398.4,,,,All Saints' Day,True
3,BURGOS,0.0,309.75,486.0,1516.85,1361.25,1621.35,425.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5720.43,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,44,2024,0.0,5720.43,,,,All Saints' Day,True
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2024,0.0,0.0,,,,All Saints' Day,True
5,VITORIA,0.0,130.75,328.35,1959.75,1640.55,1725.1,796.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6580.65,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,44,2024,0.0,6580.65,,,,All Saints' Day,True
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2024,0.0,0.0,,,,All Saints' Day,True
1,PAMPLONA,519.5,484.5,802.25,1245.13,1489.94,2833.55,1228.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8603.22,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,45,2024,0.0,8603.22,,,,,False
2,BILBAO,178.75,134.0,464.25,329.7,1558.8,1417.1,707.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4789.7,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,45,2024,0.0,4789.7,,,,,False
3,BURGOS,0.0,201.5,286.5,437.75,764.45,1192.05,790.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3672.35,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,45,2024,0.0,3672.35,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,257.25,321.2,427.0,1332.15,1938.05,760.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5035.7,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,45,2024,0.0,5035.7,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2024,0.0,0.0,,,,,False
1,PAMPLONA,837.55,593.85,608.5,822.05,2507.95,2682.2,1228.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9280.5,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,46,2024,0.0,9280.5,,,,,False
2,BILBAO,75.75,198.75,245.3,375.25,1146.35,1701.25,1268.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5011.25,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,46,2024,0.0,5011.25,,,,,False
3,BURGOS,0.0,265.75,484.3,141.5,1718.25,1115.85,632.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4357.9,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,46,2024,0.0,4357.9,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,181.5,179.75,499.5,1021.4,1486.75,991.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4360.5,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,46,2024,0.0,4360.5,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2024,0.0,0.0,,,,,False
1,PAMPLONA,447.3,738.45,1144.3,538.55,3072.65,3056.35,1504.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10502.35,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,47,2024,0.0,10502.35,,,,,False
2,BILBAO,179.25,364.5,520.25,408.5,1178.0,1640.55,593.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4884.3,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,47,2024,0.0,4884.3,,,,,False
3,BURGOS,0.0,146.0,383.75,255.1,1261.25,2124.5,634.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4805.35,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,47,2024,0.0,4805.35,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,464.5,120.75,319.1,970.25,1021.3,632.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3528.25,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,47,2024,0.0,3528.25,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2024,0.0,0.0,,,,,False
1,PAMPLONA,641.65,644.45,860.45,988.65,1524.75,2070.5,1486.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8216.7,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48,2024,0.0,8216.7,,,,,False
2,BILBAO,184.25,127.0,540.75,382.6,1098.2,2619.25,823.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48,2024,0.0,5776.0,,,,,False
3,BURGOS,0.0,272.0,151.0,270.0,832.3,1465.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3566.3,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48,2024,0.0,3566.3,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,298.25,132.75,185.75,1459.35,1602.25,588.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4266.9,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48,2024,0.0,4266.9,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2024,0.0,0.0,,,,,False
1,PAMPLONA,1274.25,985.1,573.5,1404.0,2810.0,2378.75,1320.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10746.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,49,2024,0.0,10746.0,,,,Constitution Day,True
2,BILBAO,378.0,304.75,250.95,1031.75,1016.0,1853.81,1021.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5856.76,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,49,2024,0.0,5856.76,,,,Constitution Day,True
3,BURGOS,0.0,542.0,307.75,847.75,874.7,618.75,654.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845.7,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,49,2024,0.0,3845.7,,,,Constitution Day,True
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2024,0.0,0.0,,,,Constitution Day,True
5,VITORIA,0.0,174.25,205.75,612.5,1451.0,2092.65,1018.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5554.4,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,49,2024,0.0,5554.4,,,,Constitution Day,True
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2024,0.0,0.0,,,,Constitution Day,True
1,PAMPLONA,651.5,401.25,403.2,839.75,2207.5,2853.0,1236.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592.3,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50,2024,0.0,8592.3,,,,,False
2,BILBAO,311.25,0.0,258.0,399.5,1230.95,1861.5,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4601.2,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,50,2024,0.0,4601.2,,,,,False
3,BURGOS,0.0,41.5,301.5,110.25,1013.75,1466.0,700.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3633.1,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50,2024,0.0,3633.1,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,158.5,111.5,344.25,1171.0,2051.25,1331.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.25,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50,2024,0.0,5168.25,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2024,0.0,0.0,,,,,False
1,PAMPLONA,1149.0,1037.0,998.75,1035.8,1670.75,2651.25,2131.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10673.65,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51,2024,0.0,10673.65,,,,,False
2,BILBAO,108.5,218.25,345.0,433.78,1539.25,733.7,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3881.48,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51,2024,0.0,3881.48,,,,,False
3,BURGOS,0.0,369.75,328.25,385.5,1213.8,1417.0,1044.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4758.8,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51,2024,0.0,4758.8,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2024,0.0,0.0,,,,,False
